,cluster_no,sentences
812,97,another shopping cart innovator orla watson ref invented swinging rear door allow nesting ref
813,98,in u s one unusual type unenforceable contract personal employment contract work spy secret agent
814,98,by rajahnate established contact song dynasty china
815,99,most retailers north america utilize cart retrieval service collects carts found store premises returns store fee
816,99,devices could far mile system unit
817,100,the model called system pc desktop also informally baby name later attached software program produced california software products inc
818,100,cumberland site iron works made cannons cannonballs french indian war american revolution
819,101,the first concert sydney musica viva presented verbrugghen hall sydney conservatorium music december
820,101,thor arrives tells loki silent threatens rip loki head body hammer
821,102,lorde born new york city caribbean immigrants barbados carriacou frederick byron lorde known byron linda gertrude belmar lorde settled harlem
822,102,most khmer words consist either one two syllables
823,103,when using afm image sample tip brought contact sample sample raster scanned along x grid fig
824,103,slight vowel epenthesis occurs clusters consisting plosive followed beginning cluster ref
825,104,however watts family also received criticism press viewers
826,104,butuan also fast becoming cosmopolitan city
827,105,when opened doors moeller high school received students parishes northeastern part greater cincinnati area drawing roger bacon high school purcell marian high school two male comprehensive cincinnati archdiocesan schools
828,105,the callen lorde community health center organization new york city named michael callen audre lorde dedicated providing medical health care city lgbt population without regard ability pay
829,106,lorde professor english john jay college criminal justice part city university new york
830,106,in made world first cameraless imax film pandorama ref short modernist film shown widely major film festivals mm form
831,107,although den first second wives appeared screen combined total years angie chrissie immense impact show watts family
832,107,gists tumors connective tissue e sarcomas unlike gastrointestinal tumors non epithelial
833,108,in manipulation forces tip sample also used change properties sample controlled way
834,108,according bajpayee role sardar khan negative role done till date
835,109,sometimes capacity either natural artificial persons either enforce contracts contracts enforced restricted
836,109,custom hutton v warren ref
837,110,moeller high school athletic teams exception boxing lacrosse skiing volleyball sanctioned ohio high school athletic association ohsaa compete greater catholic league south along elder st xavier la salle high schools
838,110,in august sharon sought phil help son dennis harry hickles kidnapped fianc john hewland jesse birdsall
839,111,when sample concavity convexity distance tip apex sample varies accordance concavity convexity accompanied scan sample along x direction without height regulation z direction
840,111,big private universities like ateneo university de la salle university expressed put local branches
841,112,lorde poetry became open personal grew older became confident sexuality
842,112,beginning viking age personal names containing theonym th rr recorded great frequency
843,113,an afm probe sharp tip free swinging end cantilever protruding holder ref
844,113,stress khmer falls final syllable word ref
845,114,adjectives verbs verb phrases may made nouns use nominalization particles
846,114,both order specific performance injunction discretionary remedies originating part equity
847,115,it relationship den princess central dynamic watts family
848,115,experienced windows users know using alt key combination four digits keypad produce characters otherwise unavailable standard pc keyboards accented vowels graphic box drawing characters
849,116,however popularity watts viewers importance family show meant successive producers executives continually asked dean dobson grantham reprise roles ref
850,116,khmer phonation distinction vowels survives archaic dialect western khmer ref
851,117,contributes hindu newspaper literary pages english
852,117,on contrary raja sen rediff gave movie stars concluding it excess suffocates magic originality dying lack room breathe
853,118,victoria eugenie born october balmoral castle scotland
854,118,josette campo atayde known sylvia sanchez
855,119,it includes household sector producing sector government sector
856,119,goldner persevered soon formed monomeeth string quartet took name indigenous australian word peace harmony
857,120,in rousseff second term narrow margin far failed prevent popularity falling
858,120,he written several features human interest stories several journals periodicals etc english japanese marathi sakal lokmat maharashtra times antarnad sadhana etc ref
859,121,it provided password security resource security allowing control allowed access program file
860,121,most countries statutes deal directly sale goods lease transactions trade practices
861,122,sinatra romantically involved angie dickinson ten years around
862,122,paley public knowledge organization ip award work intellectual property ref
863,123,dante javelosa luzon veteran anchor broadcaster
864,123,cumberland home headquarters original location ann hope chain discount stores claims first chain discount department stores america founded
865,124,keys f f also called cmd command keys
866,124,i applied reel diversity program gotten
867,125,mechanical plate engraving developed late sixteenth century ref
868,125,in town population spread age years age older
869,126,related orders specific performance injunction may requested contract prohibits certain action
870,126,paley born urbana ref illinois daughter jean passovoy hiram paley ref
871,127,joe uecker ohio state senator r
872,127,sita sings blues min d digital animation
873,128,in poem hyndlulj freyja offers j tunn woman hyndla bl sacrifice thor may protected comments thor care much j tunn women ref
874,129,ibm introduced compact ref system targeted lower end market
875,130,her father died active military service contracting fever africa
876,131,a mature faizal nawazuddin siddiqui seriously affected bollywood movies starts behaving talking dressing like bollywood characters
877,132,lorde died liver cancer november st croix living gloria i
878,133,through grants special funding musica viva also creates special music projects remote disadvantaged special needs schools students
879,134,sinatra also engaged india born south african actress dancer juliet prowse short fall early sinatra broke engagement late year prowse refused give career
880,135,also sister outsider the transformation silence language action
881,136,another dimension theoretical debate contract place within relationship wider law obligations
882,137,there several difficulties translating new printing press technology music
883,138,it also karabekir crystallised modern turkish position controversial armenian genocide telling soviet peace commissioners return armenians territory controlled turks question armenians perished rebellion making
884,139,not agreements necessarily contractual parties generally must deemed intention legally bound
885,140,kitty kelley claims sinatra first seen photographs ava gardner magazine sworn would marry
886,141,classifying particles used numerals always obligatory thai chinese example often dropped colloquial speech
887,142,the christmas day episode den delivered angie divorce papers highest rated airing british soap television history
888,143,in bessie decamp invented seat belt chairs go carts carriages ref
889,144,starting freshman class moeller high school adopted new laptop program
890,145,i want ref
891,146,another major application afm besides imaging force spectroscopy direct measurement tip sample interaction forces function gap tip sample result measurement called force distance curve
892,147,in king spain made official state visit united kingdom
893,148,a company called amalgamated software north america asna produced third party compiler system late called rpg
894,149,music engraving art drawing music notation high quality purpose mechanical reproduction
895,150,in summer german ambassador hans von wangenheim launched public relations campaign designed swing public opinion towards reich
896,151,the squire student literary journal features stories poems essays written moeller students
897,152,sweezy v new hampshire citing due process clause fourteenth amendment u s supreme court reversed affirmation contempt finding subversive person refused answer questions activities attorney general subsequently refused state superior court
898,153,saibal chatterjee ndtv gave movie stars concluding it may faint hearted prissy
899,154,if resistance imatinib encountered multiple tyrosine kinase inhibitor sunitinib marketed sutent considered ref ref
900,155,most benefits three decades growth world war ii concentrated hands
901,156,shopping cart theft costly problem stores use
902,157,in april anita dobson made last appearance angie watts soon afterwards leslie grantham expressed desire step role den watts
903,158,despite official bbc report stating letitia dean taking scheduled break would return eastenders later happen away show six years
904,159,frank sinatra met nancy barbato b
905,160,unfortunately extensive use colors became confusing using less expensive dual color terminals
906,161,if light ever came system needed ipled
907,162,since musica viva in schools inspiring children think actively listen create music bringing professional live music performances primary secondary schools australia
908,163,in driverless shopping cart made chaotic moon labs ref
909,164,households spend income y goods services consumption c
910,165,as adopted mother stepmother angie chrissie fiercely protective charges
911,166,economic reproduction involves physical production distribution goods services trade circulation via exchanges transactions goods services consumption goods services productive intermediate consumption final consumption
912,167,butuan city becoming one highlights tourism programs philippines people local foreign discovering wonders secrets ancient beautiful city
913,168,butuan subdivided barangays urban ref rural
914,169,old norse rr old english unor old high german donar old saxon thunar old frisian thuner cognates within germanic language branch descending proto germanic masculine noun unraz thunder ref
915,170,mollie considered part east central indiana northern indiana
916,171,also shopping carts identified source pathogens became major public health concern
917,172,rajeev masand cnn ibn gave movie stars concluding bolstered riveting performances thrilling plot dynamics gripping film seizes full attention
918,173,gyanbachi mekh collection essays a wide range subjects covered environment education tourism social welfare
919,174,dfu programs generated subroutine r code wsu programs
920,175,as census people households families residing town
921,176,files s may sequential s direct d indexed i
922,177,kit p d del exon a subset gastrointestinal stromal tumors previously regarded wild type tumors carries somatic activating mutations kit exon p d del ref
923,178,in nepal mukpo visits shechen monastery
924,179,several types interaction detected
925,180,if contract contains valid arbitration clause aggrieved party must submit arbitration claim accordance procedures set forth clause
926,181,to recover damages claimant must show breach contract caused foreseeable loss ref
927,182,linguistic study khmer language divides history four periods one old khmer period subdivided pre angkorian angkorian ref
928,183,as proof dynamic economy butuan city local income reached p besting major cities country
929,184,savings taxes imports investment government spending exports
930,185,in lorde volume the black unicorn describes identity within mythos african female deities creation fertility warrior strength
931,186,an unwritten unspoken contract also known contract implied acts parties either implied fact contract implied law contract may also legally binding
932,187,it fallacy opinion cannot statement fact
933,188,lorde set confront issues racism feminist thought
934,189,khmer dialects although mutually intelligible sometimes quite marked
935,190,piezoelectric detection cantilevers made quartz ref qplus configuration piezoelectric materials directly detect deflection electrical signal
936,191,a smaller factor affect mollie automobile
937,192,many contracts contain clause setting disputes relation contract litigated
938,193,in special guest international conference copycamp warsaw ref
939,194,after births children victoria eugenie relationship alfonso deteriorated numerous affairs
940,195,ardy larong small forward shooting guard alaska aces philippine basketball association pba
941,196,various authors proposed slightly different analyses khmer vowel system
942,197,intonation often conveys semantic context khmer distinguishing declarative statements questions exclamations
943,198,in many countries customer pay small deposit inserting coin token card returned customer returns cart designated cart parking point
944,199,early evening disguised loki thor meet rymr assembled j tnar
945,200,in modern times thor continues referred popular culture
946,201,compounds however preserve stress patterns constituent words
947,202,in october presidential elections fernando henrique cardoso elected votes
948,203,on october dilma rousseff also worker party first woman elected president brazil term beginning january
949,204,scores come various formats
950,205,international the film met positive international reviews
951,206,in harry connick jr invented system method coordinating music display among players orchestra ref
952,207,during japanese occupation philippines world war ii half butuan burned local guerrilla forces attacked enemy garrison march battle butuan ref ref
953,208,once asked expected arrived australia answer simple
954,209,on june rouseff announced program labelled brasil sem mis ria brazil without poverty
955,210,in paley moved trivandrum india husband taken job
956,211,ritu ug rahi hai a collection poems hindi
957,212,before th century western music written hand preserved manuscripts usually bound large volumes
958,213,he high commissioner india male maldives april march ref
959,214,screen formats generated object code
960,215,in dunlop v selfridge lord dunedin adopted pollack metaphor purchase sale explain consideration
961,216,table all leakages injections five sector model
962,217,lexical categories hard define khmer ref
963,218,after initial consonant consonant cluster comes syllabic nucleus one vowels listed
964,219,piezoresistive detection cantilevers fabricated piezoresistive elements act strain gauge
965,220,adjectival verbs word class equivalent english
966,221,on july sinatra married barbara blakeley marx formerly married zeppo marx straight man marx brothers act ref converted catholicism marry
967,222,up local devices could configured system using eight lines numbered a line defined series twinaxial cables attached devices in out ports
968,223,in certain circumstances implied contract may created
969,224,lorde focused discussion difference differences groups women conflicting differences within individual
970,225,contrary audre lorde open sexuality sexual awakening
971,226,passing four digit code assembler routine returned associated text
972,227,modern sheet music may come different formats
973,228,in united states children injured year shopping carts ref
974,229,in words turkish historian handan nezir akme e commitment unionists constitution professed fighting skin deep rallying cry popular support anything else
975,230,in syllable final position approach respectively
976,231,in interview november issue vanity fair farrow said sinatra never really split answered possibly asked son ronan farrow might sinatra ref
977,232,even advent music printing mid much music continued exist solely composers hand written manuscripts well th century
978,233,most gist cells wildtype e
979,234,knowledge interdependence circular flow income signifies interdependence activity upon one another
980,235,wagon new york hawaii
981,236,in many public demonstrations held major brazilian cities made clear military rule could continue
982,237,musica viva heritage grounded vision one man richard goldner romanian born violist trained vienna
983,238,users could dial system anywhere world get baud connection fast responsive connections used screen text graphics
984,239,in audre lorde started visiting professorship west berlin free university berlin
985,240,an early computer notation program available home computers music construction set developed released several different platforms
986,241,on march easter sunday ferdinand magellan ordered mass celebrated
987,242,i heart my cat
988,243,imperatives often unmarked ref
989,244,the processors came four models labeled a d
990,245,since added episodes material work called sita sings blues thus expanding feature length treatment ramayana focused rama wife sita using variety animation styles techniques
991,246,in started new comic strip mimi eunice highlighting intellectual property problems paradoxes
992,247,in u s virtually states notably new york ref adopted uniform arbitration act facilitate enforcement arbitrated judgments
993,248,jack norris president co founder vegan outreach
994,249,on december frank sinatra jr kidnapped ref
995,250,fernando henrique cardoso started first term january reelected
996,251,because obstacles clearing rights hanshaw recordings sita sings blues paley took active part free culture movement
997,252,in roberto jefferson chairman brazilian labour party ptb implicated bribery case
998,253,in australia deposit systems common local government areas made compulsory local law
999,254,paul keels play play announcer ohio state university football basketball wbns fm
